 54 a 21:04 2 9-11
269 a 21:06 2 10
387 a 21:06 2 10
347 b 21:14 1
348 b 21:14 1
 22 b 21:16 1
128 b 21:18 1
215 b 21:28 1
525 a 21:28 1 5
 80 b 21:29 2
403 a 21:31 3
520 a 21:29 5
506 a 21:29 3 2,5,9,10
 32 a 21:29 1 9,10,11
233 a 21:38 3 10,11
 61 a 21:38 3 10,11
693 a 21:38 1 9,10
229 a 21:58 3
  2 a 22:01 1
 42 a 22:01 1
296 b 22:06 1
300 b 22:06 1
369 b 22:07 1 5,22-24
443 b 22:07 1 
470 b 22:07 1 23,24  su
670 a 22:07 2
668 a 22:07 3 
162 a 22:07 1
198 b 22:11 2 8,21-24
109 b 22:15 1
153 b 22:17 1
 77 b 22:18 1 5,22
114 a 22:22 2 9,11
201 b 22:22 1 8,22-24
160 a 22:22 2 4-11
665 a 22:22 1 7-11
144 b 22:30 1 
722 b 22:30 1 2,21-24
308 a 22:32 1
441 a 22:33 1
322 a 22:33 3
240 b 22:34 1 14-17,22-24
673 a 22:39 2 5,7-10
533 b 22:52 1
529 b 22:52 1
439 a 22:54 2
199 b 22:59 2
341 b 22:59 1
 69 a 23:00 5
 31 a 23:00 2 5
384 a 23:00 1
298 b 23:01 3
180 a 23:06 4
711 b 23:09 1
151 a 23:09 2
619 a 23:18 3 2,5,9-11
 13 b 23:25 2 7-24
267 b 23:25 2 7-24
419 a 23:25 1 7,8,10
 99 a 23:25 1 7,8,10
589 a 23:27 3
 57 a 23:27 2 5,10,11
493 a 23:27 1
705 a 23:27 2 - su
412 a 23:30 1 10
346 b 23:30 1
 41 b 23:34 1 9-24
 86 b 23:34 1 9-24
610 a 23:35 1 5
620 a 23:35 1 5
622 a 23:35 1 5
 76 a 23:46 2 11 su
184 a 00:00 1 - 
286 a 00:00 1 - 
712 a 00:01 1 - 
 45 a 00:01 1 - 
330 a 00:01 1 - 
102 a 00:01 3 11 
247 a 00:10 1 5,9,10 
551 a 00:10 1 5,9,10 
  7 b 00:14 3 - 
459 a 00:17 3 9,10 
104 b 00:31 1 23,24 
536 a 00:36 2 - 
228 a 00:36 4 2,5,7-11 
118 a 00:38 2 5 
 18 b 00:54 1 - 
417 b 00:54 1 - 
489 b 00:54 1 - 
140 a 01:00 2 - 
700 a 01:18 2 11 
701 b 01:22 4 9-24 
709 b 01:22 1 9-24 
592 a 01:51 3 5,9-11 
638 b 01:52 1 23,24 
472 b 02:02 2 18,24 
362 a 02:15 2 - 
 24 b 02:16 2 24 
427 b 02:59 2 - 
428 b 02:59 3 - 
268 a 03:23 2 5-7,9-11 
202 b 03:25 2 14-24 
426 b 03:25 1 14-24 su
481 b 03:28 2 23-24 
648 b 03:28 2 23-24 
502 b 03:28 1 23-24 
707 a 05:00 2 - 
361 a 05:00 2 -
455 a 06:00 1 10,11 
336 a 06:00 1 10,11 
301 a 06:01 1 10,11 
337 a 06:02 1 10,11 
252 b 06:09 1 22-24 
 53 b 06:09 1 2,9-15,19-24 
513 b 06:21 2 22,23,24 
454 b 06:21 2 22,23,24 
 97 a 06:28 3 10,11 
483 a 02:15 1 5 
 90 a 06:56 1 - 
351 a 06:56 1 - 
122 a 06:56 1 11 
478 a 07:08 1 5,9-11 
149 a 07:12 1 9-11 
161 a 07:12 1 9-11 
266 a 08:08 2 5,9-11 
713 a 08:51 2 11 
467 a 09:22 1 10-11 
485 a 09:22 1 10-11 
210 b 10:00 1 23,24
370 b 10:00 1 23,24 
618 b 10:00 1 23,24
