112 18:33 1 43,48,49,52-54,56-57,59,60
767 18:33 1 43,48,49,52-54,56-57,59,60
281 18:33 2 43-49,52-54,56,57,59,60
585 18:34 1 44,47-57,59,60
219 18:35 1 44,45,48,49,51-57,60
213 18:37 2 47-57,59,60
217 18:40 1 43-49,52,53,56,57,59
207 18:40 1 43-60
208 18:40 1 43-60
513 18:40 1 43-49,52,53,56,57,59
182 18:43 1 44,47-57,59,60
456 18:45 1 45,47-57,59,60
352 18:47 3 43-60
753 18:48 1 -
356 18:54 3 43-60
83  18:54 2 43-60
131 18:59 1 43-60
132 18:59 1 43-60
425 19:05 1 48,49,51-60
179 19:12 1 43,44,47-49,51-57,59,60
287 19:14 1 -
94  19:17 2 43,44,47-50,52-54,56,57,59,60
387 19:19 4 43,47-57,59,60
351 19:21 1 43-50,52-54,56-58,60
353 19:21 1 43-50,52-54,56-58,60
325 19:21 1 43-50,52-54,56-58,60
60  19:22 2 43-45,47-50,52-54,56-58,60
612 19:28 2 43-49,52,56,59,60
65  19:29 2 48,51-57,59,60
136 19:30 1 48,50-53,55-57,59,60
191 19:30 1 48,50-53,55-57,59,60
308 19:31 2 43-60
452 19:32 2 43-57,59,60
450 19:33 2 47-49,51-57,59,60
58  19:34 1 52-54,56-58
504 19:34 2 43,47-60
18  19:37 1 43-49,52,53,56,57,59,60
227 19:37 1 43,44,49-52,54-60
73  19:37 1 43-49,52,53,56,57,59,60
102 19:38 1 47-57,59,60
521 19:39 2 43-60
243 19:40 2 43-60
439 19:40 1 43-60
211 19:41 1 43-49,51-57,59,60
372 19:41 1 43-49,51-57,59,60
620 19:41 1 43-49,51-57,59,60
531 19:42 1 43-50,52-57,59,60
248 19:42 2 43,44,47-50,52-54,56,57,59,60
370 19:43 1 43,44,48-57,59,60
488 19:43 1 43-50,52-57,59,60
49  19:43 1 43-50,52-57,59,60
487 19:44 2 43-60
529 19:44 2 43-60
74  19:44 1 43-60
817 19:44 1 43-60
366 19:44 1 43-60
75  19:44 1 43-60
768 19:44 1 43-45,47-60
268 19:47 2 43,44,47-57,59,60
571 19:48 1 43,44,47-57,59,60
752 19:48 1 43,44,47-53,55-57,59,60
269 19:48 1 43,44,47-57,59,60
231 19:48 1 43-49,51-53,55-57,59,60
722 19:52 2 43-60
85  19:53 1 - 
92  19:53 1 -
544 19:53 1 43,44,47-50,52-54,56-58
183 19:53 1 47-49,52-54,56-58
165 19:53 1 47-49,52-54,56-58
650 19:58 1 43-60
274 19:58 1 43-60
634 20:00 1 44-57,59,60
46  20:05 1 48,49,52,56,59,60
672 20:07 1 48,49,52-54,56,57,59,60
265 20:07 1 48,52,56,59,60
363 20:08 1 48,52,56,59,60
38  20:08 1 48,52,56,59,60
820 20:09 1 43-60
795 20:10 1 50,57
568 20:10 1 43,44,47-49,51-57,59
322 20:10 1 43-60
310 20:10 1 43-60
272 20:11 1 43-60
777 20:12 2 43-60
137 20:12 1 43-57,59-60
122 20:14 1 47-49,51-57,59,60
77  20:14 1 47-49,51-57,59,60
236 20:15 1 45-49,51-57,59,60
62  20:15 1 43-49,51-53,55-57,59,60
694 20:14 1 45-49,51-57,59,60
519 20:20 2 49,51-53,55,59,60
59  20:21 1 43,44,48,52,56
258 20:22 1 43-57,59,60
45  20:22 1 43-57,59,60
447 20:23 2 43-57,59,60
40  20:23 3 43-60
8   20:25 1 48,49,52-54,56,57,59,60
161 20:26 1 47-57,59,60
80  20:29 1 43-60
263 20:29 2 43-60
606 20:30 2 50,51,53,55,59,60
723 20:30 1 43-60
386 20:31 1 48,49,52,53,55-58,60
609 20:32 1 48,52,55,56,60
76  20:36 1 43-57,59,60
778 20:36 1 43-57,59,60
436 20:37 1 48-60
314 20:37 1 47-49,51-60
693 20:37 1 43-60
196 20:38 2 43,44,47,48,49,52-54,56-60
460 20:38 1 43-49,52,56,59,60
642 20:38 1 44-60
805 20:38 1 43,47-50,52-54,56-58,60 
104 20:38 1 47-50,52-54,56-58,60
190 20:44 1 43-60
50  20:48 2 43,44,47-60
412 20:48 1 43-57,59,60
242 20:49 1 43-57,59,60
130 20:49 1 43-57,59,60
148 20:49 1 45-60
135 20:48 1 45,47-54,56-60
565 20:49 2 43-50,52-54,56,57,59,60
640 20:49 1 45,47-54,56-60
511 20:52 1 47-57,59,60 
598 20:59 1 48-52,54-60
138 20:59 2 43-60
392 20:59 1 47-60
373 20:59 1 47-60
14  21:00 3 43-60
737 21:10 3 
