210 10:49 4 -
721 10:49 2 7,14
725 10:49 2 2,3,4,7,8,12,15,16
525 10:49 1 2-4,7,8,12,15,16
364 10:54 1 2-4,7,8,12,15,16
747 10:54 1 -
510 10:54 1 -
431 10:54 1 -
639 10:54 1 -
640 10:54 2 -
642 10:54 1 -
430 10:54 1 -
334 10:54 3 10,12,15-17
432 10:54 1 -
494 10:54 1 -
248 10:54 2 -
272 11:00 1 12,15-17
547 10:58 3 3,4,8,9,12,15,16,17
177 10:58 1 -	
515 10:58 1 15,16,17
803 10:58 1 -	
404 10:58 1 -	
139 10:58 1 -	
718 10:58 1 3,4,8,9,12,14,16,17
74  10:58 1 -
75  10:58 1 - 
50  11:01 2 -		
504 11:13 2 -
668 11:14 4 -		
339 11:14 3 -		
39  11:15 1 17	
81  11:15 1 1
355 11:15 1 3,4,7-9,11,13,14
332 11:17 3 1,6,15,16
601 11:18 4	
60  11:18 2 1,3,7,10,11,12,13,14,15,16,17
180 11:18 1 1,3,7,10,11,12,13,14,15,16,17
91  11:22 3 -	
512 11:24 1 -	
534 11:24 3 17
52  11:25 2 15
696 11:25 1 -
511 11:25 1 -	
807 11:25 3 -	
785 11:30 2 -	
45  11:30 2 -	
263 11:30 2 17
790 11:30 1 -	
802 11:30 4 -	
137 11:30 1 -	
777 11:34 3 -		
389 11:34 1 -		
308 11:36 2 7,10,11,12,13,14,15,16,17
22  11:38 1 -		
262 11:38 1 -		
133 11:38 1 -		
329 11:38 1 -		
330 11:38 1 -		
234 11:38 2 1	
561 11:41 2 1	
724 11:42 2 -	
560 11:45 3 -		
57  11:46 1 3,7
222 11:46 1 3,7
805 11:46 1 14	
559 11:50 2 14,15
141 11:52 2 1,14,17
243 11:53 2 8,9,17
80  12:00 3 3,4,17
282 12:00 1 3,4,17
12  12:01 1 3,7,10-17
134 12:01 1 3,7,10-17
417 12:01 1 3,7,10-17
331 12:01 1 3,7,10-17
729 12:01 1 -
653 12:01 1 -
14  12:01 3 -
195 12:01 2 3,4,7,8,9,12,15-17
711 12:01 1 8,9,14-17
712 12:01 1 8,9,14-17
117 12:01 1 8,9,14-17
296 12:01 5 3,4,8,9
612 12:01 2 17
412 12:10 1 17
328 12:12 2 -
669 12:12 3 -
688 12:12 3 8,14
365 12:12 2 14,17
488 12:15 1 5-7,10-17
197 12:16 2 3
47  12:17 1 3
311 12:18 1 -
580 12:18 2 17
4   12:18 5 -
167 12:18 3 -
422 12:18 1 -
347 12:18 1 -
77  12:18 1 17
655 12:28 2 -
227 12:33 1 7,14,17
135 12:33 1 -
273 12:33 2 7,14,17
100 12:35 1 5-8,10-17
17  12:35 1 5-8,10-17
152 12:36 2 17
105 12:36 2 1,8,9,16
667 12:36 2 -
1   12:40 1 -
217 12:40 1 12,15,16
319 12:42 2 14,17
759 12:42 3 -
776 12:42 1 15
509 12:44 1 - 
441 12:44 2 3,4,7-9,12,14-17
489 12:44 3 8,9
130 12:46 1 -
728 12:46 3 3-6,8,10-16
761 12:46 5 7,11-17
203 12:46 1 3-17
252 12:49 1 -
585 12:54 1 -
484 12:54 1 -
820 12:55 1 3,7-9,14-17
787 12:56 5 3,4,8,9,12,14-17
148 12:56 2 -
774 12:58 2 17
256 13:05 1 -
719 13:08 2 -
469 13:11 2 1,14,17
370 13:14 1 -
228 13:14 1 -
459 13:14 1 -
6   13:23 2 1,5-17
791 13:23 2 3,4,8,9,12,14-17
552 13:26 1 12,15,16,17
274 13:26 1 -
351 13:28 1 -
325 13:28 1 -
353 13:28 1 -
483 13:29 1 3,4,8,9,15,16
206 13:31 3 -
178 13:31 2 12,15,16,17,10
253 13:31 1 -
531 13:31 1 -
49  13:31 1 -
493 13:31 1 -
13  13:31 1 3,4,12,8,15-17
768 13:35 1 -
270 13:35 3 -
821 13:35 4 -
521 13:35 2 -
758 13:36 3 3
458 13:36 4 -
699 13:38 2 8,9,17
225 13:38 1 3,4,8,12,15,16,17
508 13:42 3 17
41  13:43 1 1,3,6-9,11,14,17
42  13:43 2 1,3,6-9,11,14,17
5   13:46 2 17
634 13:46 2 -
648 13:49 1 -
204 13:52 1 -
457 13:52 5 -
565 13:55 2 -
682 14:00 1 -
21  14:00 2 -
500 14:05 1 3,8,16,17
142 14:05 1 3,8,16,17
443 14:05 1 -
173 14:08 1 -
356 14:12 3 3,4,17,14
114 14:18 5 3,5-17
116 14:18 6 3,5-17
570 14:19 1 -
571 14:19 1 -
285 14:20 1 3,4,8,9
278 14:20 1 3,4,8,9
433 14:21 2 15-17
335 14:24 2 17
419 14:24 3 1-4,6-9,14-17,11
491 14:28 1 -
451 14:28 1 -
797 14:28 2 12,14-17
680 14:28 3 1,3,4,6,11-17
644 14:32 1 1,2,5,6,10,11,13,15-17
276 14:33 1 3,4,8,9,17
796 14:33 1 3,4,8,9,14-1
23  14:33 2 -
447 14:35 2 3,4,6,14,15,17,1
452 14:35 2 12,15-17
132 14:35 1 2-4,8,9
706 14:35 2 2-6,8,9
131 14:35 1 2-4,8,9
115 14:35 2 -
333 14:35 1 -
671 14:35 2 -
405 14:35 2 1,15-17
529 14:35 2 12,14-17
487 14:35 3 12,14-17
83  14:35 2 -
250 14:43 2 14,17
125 14:43 2 -
607 14:43 4 3,4,8,9,15-17
10  14:45 1 1,3,4,17
516 14:45 1 1,3,4,8,17
600 14:45 1 1,3,4,17
558 14:45 1 3,4,12,15-17
556 14:45 1 3,4,12,15-17
717 14:45 2 3,4,12,15-17
437 14:48 5 1,17
381 14:48 4 3,4,8,9,12,15-17
145 14:48 4 3,8,9,14,17
586 14:48 1 3,4,8,9,12
35  14:48 1 14
475 14:48 2 12,15-17
693 14:52 1 14
211 14:52 1 -
543 14:52 1 -
620 14:52 1 -
372 14:52 1 -
583 14:52 2 8,9,12,15-17
138 14:52 2 12,14-17
478 14:52 2 8,9,12,15-17
190 14:52 1 12,15,16
358 14:52 2 -
632 14:52 1 8,9,17
269 14:52 1 8,9
268 14:52 2 8,9
78  14:52 1 8,9,14,17
657 14:52 3 -
258 14:59 1 -
794 15:00 1 -
465 15:00 2 -
631 15:00 2 15-17
108 15:00 1 1
722 15:00 5 12,15-17
147 15:00 1 12,15-17
298 15:00 2 12,15-17
95  15:00 1 8,9,12,17
280 15:00 1 8,9,12,17
378 15:00 2 8,9,12,17
591 15:00 2 14,17
454 15:15 1 -
235 15:15 3 1,11,13-15
277 15:15 1 -
530 15:15 3 3,8,9,12,14-17
754 15:15 1 -
271 15:15 1 -
613 15:20 4 -
633 15:20 2 14-17
658 15:20 3 1,14,17
201 -     1 14,17
184 -     1 14,17
752 -     2 15,17
823 -     2 17
192 -     1 14,17
375 -     2 1-4,11,17
223 -     1 7,14,17
289 -     1 3,8,9,17
72  -     2 -
242 -     1 7,12,14-17
723 -     2 -
352 -     3 1,3,6-9,11,14-17
322 -     1 17 
310 -     1 17 
413 -     1 17
572 -     1 -
678 -     1 1-17
822 -     1 1-17
