565 a 03:09 8 -
112 b 03:43 2 -
331 a 03:43 4 -
514 a 03:51 1 -
 50 b 03:51 2 -
557 a 03:51 1 -
623 a 03:51 1 -
271 a 03:55 2 -
228 b 04:09 1 -
 48 b 04:09 1 -
  2 b 04:30 1 -
179 b 05:45 2 7,9,10
 58 b 05:45 1 7,9,10
379 b 05:45 1 -
 36 b 06:36 1 10
537 b 06:36 1 10
191 b 07:40 2 4,10
494 a 08:00 2 -
397 b 08:56 1 7,9,10
282 a 09:03 3 1,2,3,4,5,6,7,8,9,10
 94 b 09:17 1 -
475 b 10:17 1 -
431 b 10:18 3 -
325 b 10:34 1 -
171 b 10:40 1 -
250 b 10:40 1 -
536 b 10:45 1 1,2,3,4,5,6,7,8,9,10
196 b 10:51 1 -
 73 a 10:58 3 -
285 a 11:00 3 -
270 a 11:06 1 1,2,4,9,10
 18 a 11:06 6 10
346 a 11:06 1 1,2,4,9,10
187 b 11:12 5 1,2,4,5,9,10
433 b 11:14 1 -
 13 b 11:15 1 -
 22 b 11:19 2 -
473 b 11:30 2 -
332 b 11:30 1 -
157 b 11:30 1 -
236 b 11:30 1 -
307 a 11:40 1 -
505 a 11:40 1 -
109 b 11:40 1 -
542 a 11:47 5 1,2,3,4,5,6,7,8,9,10
509 b 11:50 1 -
507 b 11:50 1 - 
177 b 11:50 1 - 
178 b 11:50 1 - 
 62 b 11:52 2 1,2,3,4,5,6,7,8,9,10 
305 a 11:56 3 1,2,3,4,5,10 
 81 a 12:14 2 - 
529 b 12:26 1 1,2,3,4,5,6,7,9,10 
193 b 12:30 1 - 
579 b 12:30 1 - 
464 a 12:30 5 1,2,3,4,5,9,10 
415 b 12:32 2 - 
185 a 12:53 4 - 
184 a 12:57 2 - 
345 b 12:59 2 - 
121 a 13:03 2 - 
365 a 13:03 2 - 
426 a 13:15 2 - 
528 b 13:16 3 1,2,3,4,5,6,7,8,10 
292 a 13:26 4 4,10 
543 a 13:28 1 1,2,3,4,10 
212 a 13:28 2 1,2,3,4,10 
386 b 13:32 2 1,2,3,4,5,10 
363 a 13:34 1 - 
283 a 13:34 2 - 
525 b 13:42 1 - 
533 b 13:45 2 1,2,3,4,5,6,7,8,10 
564 b 13:46 1 1,2,3,9 
561 b 13:46 2 1,2,3,9 
417 b 13:50 3 4,7,10 
268 b 13:50 1 4,5,10 
624 a 13:54 2 1,2,3,4,5,10
606 b 13:56 4 9,10 
491 a 13:56 2 10 
403 a 13:56 2 - 
369 b 13:56 2 - 
378 b 13:56 1 - 
406 b 13:56 2 4,7,9,10 
407 b 13:56 1 4,7,9,10 
630 b 13:57 2 1,2,3,4,5,6,7,8,9,10 
337 b 13:57 1 1,2,3,4,5,6,7,8,9,10 
442 a 13:58 2 - 
429 a 14:00 5 4,5,7,8,9,10 
500 a 14:00 2 4,5,7,8,9,10 
295 b 14:00 2 1,2,3,4,5,6,7,8,9,10 
242 a 14:00 4 1,2,3,4,5,6,7,9,10 
164 b 14:00 1 7,9,10
