387 a 16:26 2 -
206 a 16:26 1 - 
215 a 16:27 2 -
544 a 16:29 3 -
 71 a 16:30 1 - 
205 a 16:31 1 -
488 a 16:35 1 -
614 a 16:35 1 -
612 a 16:35 1 -
153 a 16:36 1 -
266 a 16:36 3 -
416 a 16:36 1 -
427 a 16:37 1 -
161 a 16:37 1 -
485 a 16:37 1 -
299 a 16:39 2 -
356 a 16:39 2 -
274 a 16:41 2 -
374 a 16:43 2 -
 91 a 16:47 2 -
535 a 16:47 1 -
432 a 16:47 1 -
329 a 16:47 1 -
297 a 16:50 1 -
499 a 16:51 1 -
414 a 16:52 3 4
279 a 17:00 1 -
132 a 17:02 2 -
78  a 17:03 2 -
6   a 17:08 2 -
67  a 17:13 3 -
368 a 17:14 2 -
449 a 17:14 1 -
88  a 17:15 1 -
74  a 17:15 1 -
452 a 17:17 1 -
289 a 17:17 1 -
511 a 17:18 1 -
394 a 17:24 1 -
116 a 17:25 3 -
97  a 17:27 2 -
257 a 17:28 2 -
574 a 17:29 1 -
539 a 17:30 1 -
437 a 17:31 1 -
518 a 17:32 1 -
438 a 17:32 1 -
310 a 17:33 4 -
384 a 17:34 1 -
285 a 17:35 3 -
264 a 17:36 3 -
167 a 17:37 2 -
320 a 17:37 1 -
200 a 17:38 3 -
173 a 17:39 7 -
303 a 17:40 1 -
203 a 17:41 3 -
453 a 17:42 1 -
399 a 17:42 2 -
218 a 17:43 1 -
360 a 17:43 1 -
64  a 17:44 2 -
361 a 17:45 1 -
219 a 17:46 1 -
323 a 17:46 1 -
251 a 17:47 2 -
328 a 17:47 2 -
598 a 17:48 1 -
65  a 17:48 1 -
459 a 17:48 1 4
#451 a 17:49 1 4
560 a 17:49 1 -
492 a 17:50 1 -
276 a 17:50 1 -
455 a 17:50 1 3,4,9
216 a 17:51 1 -
352 a 17:51 1 -
398 a 17:52 9 -
130 a 17:52 1 -
296 a 17:52 5 -
15  a 17:54 5 -
159 a 17:54 1 -
418 a 17:55 1 2,3,4,5
108 a 17:56 2 -
174 a 17:56 2 -
534 a 17:57 2 -
554 a 17:57 1 -
293 a 17:58 1 -
84  a 17:57 1 3
44  a 17:59 3 -
38  a 18:00 1 3,4
253 a 18:00 1 3,4
420 a 18:00 2 -
425 a 18:02 2 -
435 a 18:02 1 -
312 a 18:04 3 -
396 a 18:14 1 -
291 a 18:15 3 -
428 a 18:22 2 -
336 a 18:22 1 -
47  a 18:24 2 -
610 a 18:24 3 -
380 a 18:24 3 -
385 a 18:25 1 4,5,8,9
601 a 18:25 1 -
211 a 18:25 1 -
422 a 18:25 1 -
604 a 18:27 1 -
142 a 18:28 5 -
458 a 18:28 2 -
482 a 18:28 1 -
23  a 18:30 1 -
208 a 18:31 2 -
124 a 18:31 1 -
563 a 18:32 4 -
498 a 18:32 1 -
238 a 18:35 2 -
355 a 18:32 4 -
93  a 18:37 3 2
615 a 18:37 2 -
476 a 18:39 1 -
478 a 18:39 1 -
231 a 18:46 1 -
146 a 18:48 1 -
549 a 18:49 3 -
207 a 18:57 3 -
559 a 19:05 1 9
223 a 19:14 5 -
576 a 19:15 2 -
568 a 19:17 1 2,3,4,5,6,7,8,9
111 a 19:18 1 -
468 a 19:18 3 -
63  a 19:26 4 -
202 a 19:31 4 -
77  a 19:32 1 -
209 a 19:33 4 -
613 a 19:34 3 -
408 a 19:36 2 -
186 a 19:39 2 -
40  a 19:41 6 -
404 a 19:42 1 -
83  a 19:42 1 -
340 a 19:42 1 -
123 a 19:45 1 2
183 a 19:47 2 -
504 a 19:48 2 -
294 a 20:09 1 9
326 a 20:15 2 -
401 a 20:16 1 -
335 a 20:16 2 -
524 a 20:29 5 -
609 a 20:35 3 4,7,8,9
270 a 20:44 1 -
346 a 20:44 1 -
532 a 20:48 2 4
69  a 20:50 2 -
331 a 21:01 4 -
573 a 21:05 2 -
305 a 21:12 3 -
4   a 21:12 4 -
363 a 21:15 1 -
283 a 21:15 2 -
611 a 21:18 2 -
403 a 21:21 2 -
402 a 21:22 2 -
586 a 21:22 1 -
18  a 21:23 6 -
505 a 21:37 1 4,9
307 a 21:37 1 4,9
442 a 21:43 2 -
359 a 21:43 3 -
194 a 21:54 1 7,9
184 a 22:20 2 -
73  a 22:30 3 9
557 a 22:33 1 -
623 a 22:33 1 -
282 a 22:37 3 9
514 a 22:41 1 9
542 a 22:41 5 9
271 a 22:43 2 -
565 a 22:52 8 -
513 a 23:31 9 -
624 a 23:54 2 2,3,4,7,8,9
530 a 00:45 3 -
494 a 00:56 2 -
81  a 01:42 2 9
292 a 09:21 4 -
121 a 10:34 2 -
365 a 10:35 2 -
471 a 10:43 2 9
426 a 10:55 2 -
491 a 11:16 2 -
212 a 11:37 2 9
543 a 11:37 1 9
464 a 11:39 5 8,9
429 a 12:36 5 4
500 a 12:36 1 4
242 a 13:18 4 -
577 a 13:49 3 -
625 a 14:18 4 -
